,customerID,SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
568,641,0,0,0,0.4861111111111111,0,0,2,0,0,1,2,0.8159203980099502,0.4681470137825421,1
569,193,0,0,0,0.15277777777777776,0,2,2,2,1,1,1,0.22039800995024872,0.5517611026033691,0
570,5183,0,1,1,0.8333333333333333,1,1,1,1,2,1,1,0.009950248756218888,0.030781010719754975,0
571,4999,1,0,0,0.6527777777777778,0,2,0,2,2,0,0,0.4114427860696518,0.3664624808575804,0
572,4075,0,0,0,0.15277777777777776,0,0,2,2,1,0,1,0.464179104477612,0.8396630934150077,0
573,3304,0,1,0,0.7777777777777777,0,2,0,0,1,0,1,0.8164179104477611,0.7120980091883614,1
574,4281,1,1,0,0.38888888888888884,0,2,2,2,0,1,2,0.9213930348258706,0.42633996937212865,0
575,6724,0,1,0,0.8472222222222222,2,2,0,2,2,1,3,0.6248756218905472,0.6150076569678408,0
576,3642,0,1,1,0.4305555555555555,2,0,2,0,1,0,0,0.7940298507462686,0.4096477794793262,0
577,5885,0,0,0,0.125,0,0,0,0,0,1,2,0.5199004975124378,0.7493108728943338,0
578,4629,1,1,0,0.4861111111111111,2,2,0,0,0,1,2,0.7592039800995024,0.44716692189892804,0
579,1809,0,0,0,0.027777777777777776,1,1,1,1,0,1,3,0.013930348258706454,0.4990811638591118,0
580,837,0,1,1,0.16666666666666666,1,1,1,1,0,0,3,0.007462686567164173,0.3006125574272588,1
581,2533,0,0,0,0.013888888888888888,2,0,0,0,0,0,3,0.5676616915422885,0.8834609494640122,1
582,1980,1,0,0,0.05555555555555555,0,0,2,0,0,1,2,0.7059701492537314,0.4581929555895865,1
583,981,0,1,1,0.013888888888888888,1,1,1,1,0,1,3,0.007462686567164173,0.22588055130168452,0
584,1648,0,0,0,0.041666666666666664,1,1,1,1,0,1,3,0.01741293532338306,0.7633996937212864,0
585,3681,1,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.6711442786069651,0.9514548238897397,1
586,3188,0,0,0,0.7222222222222222,2,2,0,0,2,1,1,0.4477611940298507,0.444104134762634,0
587,6188,0,1,1,0.06944444444444445,1,1,1,1,1,0,3,0.01840796019900498,0.9506891271056661,0
588,506,0,1,0,1.0,2,2,2,0,2,1,2,0.8049751243781095,0.8788667687595711,0
589,541,0,1,1,0.986111111111111,2,2,2,2,2,0,2,0.7179104477611941,0.8108728943338438,0
590,418,0,1,0,1.0,2,0,2,2,2,1,1,0.9318407960199006,0.9260336906584992,0
591,3915,0,1,1,0.6388888888888888,1,1,1,1,1,0,2,0.06616915422885569,0.049923430321592646,0
592,310,0,1,1,0.875,2,2,2,0,2,0,1,0.6492537313432836,0.6914241960183767,0
593,123,0,0,0,0.41666666666666663,2,2,2,0,0,1,1,0.6572139303482587,0.31929555895865236,0
594,6515,0,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.2721393034825871,0.5849923430321593,0
595,489,0,0,0,0.16666666666666666,2,0,2,2,0,1,3,0.43184079601990044,0.8565084226646248,1
596,5836,0,0,0,0.2222222222222222,2,2,2,2,2,0,3,0.3641791044776119,0.9735068912710566,0
597,3660,0,0,0,0.05555555555555555,0,0,0,2,0,0,3,0.47064676616915413,0.30719754977029096,0
598,1165,0,1,0,0.7083333333333333,0,2,0,0,1,1,1,0.717412935323383,0.5996937212863706,0
599,244,0,1,0,0.9027777777777777,1,1,1,1,2,1,1,0.021393034825870627,0.11638591117917305,0
600,4128,0,0,0,0.2222222222222222,0,0,0,2,0,1,1,0.5601990049751243,0.04869831546707504,0
601,3663,0,0,0,0.027777777777777776,1,1,1,1,1,0,3,0.01691542288557213,0.6093415007656968,0
602,752,0,1,1,0.9166666666666666,0,0,0,0,1,1,0,0.5572139303482587,0.6275650842266463,0
603,1345,0,0,0,0.6388888888888888,0,2,2,2,2,0,2,0.899502487562189,0.6361408882082695,0
604,1883,0,0,0,0.4444444444444444,2,0,2,2,1,1,0,0.908457711442786,0.4782542113323124,0
605,3317,0,1,0,1.0,2,0,2,2,2,0,1,0.6805970149253732,0.7623277182235835,0
606,4621,0,1,1,0.5277777777777778,2,0,2,2,2,0,1,0.6243781094527363,0.4098009188361409,0
607,6124,0,0,1,0.7083333333333333,0,0,0,2,1,0,1,0.2945273631840796,0.30566615620214393,0
608,5834,0,1,1,1.0,2,2,2,2,2,0,0,0.9582089552238805,0.9399693721286371,0
609,2389,1,1,0,0.9027777777777777,2,0,2,0,0,0,0,0.8656716417910447,0.822052067381317,1
610,4636,0,1,1,0.125,0,2,0,0,0,1,2,0.11641791044776117,0.32603369065849924,1
611,3344,0,1,1,0.125,2,2,2,2,0,0,3,0.46517412935323377,0.8085758039816232,1
612,1928,0,0,1,0.9166666666666666,1,1,1,1,2,0,3,0.02288557213930348,0.0990811638591118,0
613,4750,1,0,0,0.611111111111111,2,2,2,0,1,1,1,0.9109452736318407,0.6283307810107197,0
614,5082,0,0,0,0.6944444444444444,0,0,2,2,2,0,0,0.5099502487562189,0.4534456355283308,0
615,6612,0,0,0,0.20833333333333331,0,0,0,0,0,0,3,0.3044776119402985,0.7811638591117918,0
616,4582,0,0,0,0.1111111111111111,0,0,0,0,0,1,1,0.06965174129353235,0.21898928024502295,0
617,5077,1,0,0,0.9166666666666666,0,0,2,2,1,1,1,0.8417910447761193,0.8402756508422664,0
618,3725,0,0,0,0.7916666666666666,2,2,0,2,0,1,0,0.68955223880597,0.6316998468606432,0
619,2844,0,0,0,0.09722222222222221,0,2,0,0,0,1,0,0.6,0.6696784073506891,0
620,3443,1,1,1,0.1388888888888889,0,0,0,0,0,1,0,0.16218905472636813,0.4791730474732006,0
621,350,0,0,0,0.861111111111111,2,2,2,0,1,1,2,0.7343283582089551,0.7275650842266462,0
622,3423,0,1,1,0.5555555555555556,0,0,2,0,1,1,2,0.6646766169154228,0.4459418070444104,0
623,3636,0,0,0,0.2777777777777778,1,1,1,1,2,0,3,0.014427860696517386,0.5315467075038285,0
624,682,0,0,0,0.09722222222222221,1,1,1,1,0,0,0,0.01741293532338306,0.10199081163859111,1
625,2094,0,1,0,0.3472222222222222,0,0,0,2,0,1,2,0.7651741293532338,0.3113323124042879,0
626,3536,0,1,0,0.3194444444444444,0,2,2,0,0,0,2,0.6567164179104478,0.24058192955589586,0
627,4829,1,1,0,0.9166666666666666,0,2,2,0,1,0,1,0.8592039800995025,0.825114854517611,0
628,1694,1,0,0,1.0,0,2,2,2,2,0,2,0.9293532338308458,0.9177641653905053,0
629,3177,1,1,0,0.6805555555555555,0,2,0,0,0,0,1,0.7144278606965173,0.5935681470137826,1
630,3597,1,1,1,0.5972222222222222,0,2,2,2,0,1,0,0.9203980099502488,0.607197549770291,1
631,6999,0,1,0,0.6388888888888888,2,0,0,0,0,0,0,0.3656716417910447,0.32526799387442573,0
632,1206,0,1,1,1.0,2,2,2,2,2,0,1,0.7124378109452736,0.8027565084226645,0
633,5448,0,0,0,0.1388888888888889,1,1,1,1,1,0,3,0.020895522388059695,0.19678407350689125,0
634,6622,0,0,0,0.5555555555555556,2,0,0,2,1,1,0,0.3611940298507462,0.28637059724349156,0
635,5123,0,1,1,0.9027777777777777,0,2,2,0,0,1,2,0.8681592039800995,0.8408882082695253,1
636,5642,0,0,0,0.4305555555555555,0,0,2,2,2,0,0,0.8079601990049752,0.41408882082695253,0
637,1406,0,1,0,0.9444444444444444,2,2,2,2,2,0,1,0.5238805970149254,0.6372128637059724,0
638,3468,1,1,1,0.7777777777777777,2,0,2,0,1,1,0,0.8587064676616915,0.7316998468606432,1
639,110,0,1,0,0.1388888888888889,0,0,0,0,0,1,2,0.6666666666666666,0.9537519142419602,1
640,6742,0,1,1,0.9444444444444444,1,1,1,1,2,0,0,0.07114427860696515,0.1666156202143951,0
641,3195,0,1,1,0.5972222222222222,0,0,0,0,0,0,2,0.3771144278606965,0.32863705972434915,1
642,663,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.7094527363184079,0.965084226646248,1
643,3462,1,0,0,0.6805555555555555,0,2,2,0,1,1,0,0.7124378109452736,0.5586523736600306,0
644,5965,0,1,1,0.20833333333333331,1,1,1,1,0,1,2,0.06965174129353235,0.5156202143950995,0
645,1114,1,1,0,0.2777777777777778,0,0,0,0,0,1,2,0.7592039800995024,0.22572741194486984,1
646,606,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.27313432835820894,0.5852986217457886,1
647,1646,0,1,1,0.6944444444444444,0,0,2,2,1,1,2,0.5114427860696518,0.4566615620214395,0
648,4000,1,0,0,0.027777777777777776,0,2,0,0,0,0,2,0.708955223880597,0.16355283307810106,1
649,2450,1,0,0,0.3333333333333333,0,0,0,0,0,0,1,0.5149253731343283,0.18989280245022971,0
650,6745,0,0,0,0.041666666666666664,0,0,0,0,0,1,0,0.5104477611940298,0.2839203675344563,1
651,1360,0,0,0,0.013888888888888888,0,0,2,0,0,1,3,0.5606965174129352,0.8762633996937212,1
652,4133,0,1,1,0.4861111111111111,1,1,1,1,2,0,3,0.01840796019900498,0.8016845329249617,0
653,784,0,0,0,0.2361111111111111,1,1,1,1,0,0,3,0.06517412935323383,0.6160796324655436,0
654,2918,1,0,0,0.1111111111111111,1,1,1,1,0,0,2,0.013930348258706454,0.17029096477794792,1
655,3676,0,0,0,0.1388888888888889,0,0,0,2,0,1,1,0.7646766169154228,0.9574272588055129,0
656,5761,0,1,1,0.9444444444444444,2,2,2,2,2,1,1,0.7024875621890546,0.7667687595712098,0
657,5563,0,1,0,0.625,2,2,2,0,1,0,0,0.6024875621890546,0.47656967840735065,0
658,3113,0,1,1,0.027777777777777776,1,1,1,1,1,0,3,0.015920398009950265,0.4649310872894334,1
659,1417,0,1,0,0.5138888888888888,1,1,1,1,0,0,0,0.020895522388059695,0.8398162327718224,0
660,4007,0,0,0,0.05555555555555555,0,0,0,0,0,1,3,0.05970149253731341,0.9900459418070444,1
661,5753,0,0,0,0.1388888888888889,0,0,0,0,0,0,3,0.26865671641791045,0.5577335375191425,0
662,2113,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.01791044776119402,0.24609494640122512,0
663,6736,0,1,1,0.9027777777777777,2,2,0,0,2,1,3,0.5104477611940298,0.5796324655436447,0
664,6191,0,1,1,0.7916666666666666,1,1,1,1,2,0,0,0.01243781094527363,0.04777947932618683,0
665,1926,0,0,0,0.041666666666666664,0,0,2,0,0,1,3,0.5621890547263682,0.308728943338438,0
666,5337,0,0,0,0.027777777777777776,0,0,0,0,0,0,2,0.5114427860696518,0.12771822358346094,1
667,3930,0,0,0,0.6805555555555555,0,0,2,0,0,1,0,0.11890547263681589,0.12848392036753445,0
668,2711,0,0,0,0.05555555555555555,0,0,0,0,0,0,3,0.27263681592039796,0.23093415007656967,1
669,122,0,1,0,0.9722222222222222,0,2,2,2,2,0,0,0.3935323383084577,0.5286370597243492,0
670,3999,0,1,1,0.736111111111111,1,1,1,1,1,1,0,0.015920398009950265,0.011944869831546707,0
671,2153,0,1,1,0.736111111111111,1,1,1,1,2,0,1,0.072636815920398,0.09280245022970904,0
672,2292,0,0,0,0.013888888888888888,0,0,0,0,0,1,3,0.5651741293532337,0.8831546707503828,1
673,6420,0,0,0,0.3055555555555555,1,1,1,1,0,1,1,0.06567164179104479,0.6401225114854517,0
674,559,1,0,0,0.7222222222222222,0,2,0,0,0,1,2,0.30746268656716413,0.33813169984686064,1
675,2622,1,0,0,0.9027777777777777,2,0,2,2,2,1,2,0.9164179104477611,0.8640122511485452,0
676,1596,0,0,0,0.6666666666666666,1,1,1,1,1,0,0,0.06268656716417911,0.05727411944869831,0
677,557,0,0,0,0.027777777777777776,0,0,0,0,0,1,2,0.16368159203980104,0.7719754977029096,1
678,4079,0,0,0,0.041666666666666664,0,2,2,0,0,0,3,0.8925373134328359,0.41684532924961715,0
679,1949,0,1,0,0.625,0,2,0,0,0,0,0,0.6283582089552239,0.49617151607963245,0
680,998,0,1,1,0.013888888888888888,0,0,0,0,0,0,2,0.6144278606965173,0.9208269525267994,1
681,5306,0,1,1,0.8472222222222222,0,0,2,2,2,1,0,0.5527363184079601,0.6001531393568147,0
682,3501,0,0,0,0.041666666666666664,2,0,0,2,0,1,1,0.4592039800995025,0.23782542113323124,0
683,5157,1,0,0,0.5555555555555556,0,0,2,2,1,1,1,0.8507462686567163,0.5479326186830015,0
684,5706,0,0,0,0.013888888888888888,0,0,0,0,0,0,3,0.5258706467661691,0.8522205206738132,0
685,1051,0,0,0,0.013888888888888888,0,0,0,2,0,1,2,0.31492537313432833,0.6350689127105666,0
686,3777,0,0,0,0.7083333333333333,1,1,1,1,1,1,0,0.06318407960199005,0.07457886676875956,0
687,40,1,0,0,0.027777777777777776,2,0,0,0,0,1,2,0.30845771144278605,0.9713629402756508,1
688,647,0,0,0,0.7222222222222222,0,2,0,0,1,0,3,0.11791044776119403,0.16768759571209801,0
689,3584,0,0,0,0.7083333333333333,0,0,0,0,0,0,0,0.6482587064676617,0.542572741194487,0
690,5876,0,0,0,0.013888888888888888,1,1,1,1,0,1,3,0.021890547263681587,0.2473200612557427,0
691,4732,0,1,1,0.4305555555555555,2,2,0,2,1,1,0,0.5671641791044776,0.30306278713629403,0
692,6776,0,0,1,0.6527777777777778,1,1,1,1,1,0,1,0.02288557213930348,0.00444104134762634,0
693,1565,0,0,0,0.041666666666666664,0,0,0,0,0,1,1,0.5656716417910447,0.3598774885145482,1
694,1847,1,0,0,0.3055555555555555,1,1,1,1,1,1,3,0.01791044776119402,0.5454823889739663,0
695,1703,0,1,0,0.013888888888888888,1,1,1,1,0,1,3,0.023880597014925342,0.2479326186830015,0
696,45,0,1,0,1.0,0,2,2,2,2,1,0,0.6656716417910448,0.7820826952526799,0
697,4170,0,1,1,0.041666666666666664,0,0,2,0,0,1,2,0.31741293532338305,0.1788667687595712,1
698,7034,1,1,1,0.6527777777777778,0,2,0,0,1,1,0,0.663681592039801,0.526186830015314,0
699,5924,0,1,1,1.0,2,0,2,2,2,1,1,0.48009950248756217,0.6226646248085758,0
700,1046,0,1,1,0.9166666666666666,0,0,2,0,2,1,0,0.44825870646766164,0.5480857580398162,0
701,6647,0,0,0,0.4861111111111111,0,0,0,0,0,0,2,0.645771144278607,0.37702909647779476,0
702,1199,0,0,0,0.40277777777777773,0,0,0,0,0,1,2,0.6631840796019901,0.33338437978560487,0
703,4932,0,0,0,0.027777777777777776,1,1,1,1,0,1,3,0.02288557213930348,0.43828483920367534,0
704,1010,0,0,0,0.05555555555555555,0,2,0,0,0,0,3,0.30845771144278605,0.26140888208269525,0
705,5075,0,0,0,0.3472222222222222,2,2,0,0,0,1,0,0.6129353233830845,0.2516079632465544,1
706,5384,0,0,0,0.9027777777777777,2,2,0,2,2,1,3,0.4114427860696518,0.4924961715160796,0
707,5918,1,0,0,0.375,0,2,0,2,1,1,0,0.8597014925373135,0.39188361408882083,0
708,2102,0,1,0,0.40277777777777773,0,0,2,0,0,1,1,0.5676616915422885,0.2908116385911179,0
709,2338,0,1,1,0.40277777777777773,0,2,2,0,0,0,1,0.6154228855721392,0.28284839203675344,0
710,698,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.012935323383084563,0.22741194486983154,1
711,5628,0,1,0,0.2777777777777778,0,0,2,2,0,1,3,0.6243781094527363,0.18055130168453293,0
712,6807,0,0,0,0.8055555555555555,1,1,1,1,2,1,1,0.06417910447761191,0.1433384379785605,0
713,3859,0,0,1,0.19444444444444442,2,0,0,2,0,1,3,0.6741293532338308,0.04686064318529862,0
714,3014,0,1,0,1.0,1,1,1,1,2,0,3,0.07114427860696515,0.18560490045941808,0
715,3963,0,0,0,0.6388888888888888,2,0,0,0,0,1,1,0.7054726368159204,0.5545176110260337,0
716,68,0,1,0,0.986111111111111,0,2,2,2,2,0,0,0.3980099502487562,0.5422664624808575,0
717,7009,0,0,0,0.4444444444444444,0,0,0,0,0,1,0,0.6706467661691543,0.35497702909647777,0
718,1254,0,0,0,0.3611111111111111,0,0,2,0,0,1,1,0.31940298507462683,0.077947932618683,0
719,4935,1,1,0,0.9444444444444444,0,0,2,0,0,1,1,0.617910447761194,0.7084226646248085,0
720,3289,0,1,1,0.027777777777777776,1,1,1,1,1,0,3,0.019402985074626844,0.45068912710566617,0
721,5982,0,1,1,0.8472222222222222,1,1,1,1,2,0,1,0.02288557213930348,0.08591117917304747,0
722,3497,0,1,1,0.05555555555555555,0,0,0,0,0,1,2,0.6736318407960199,0.5003062787136294,1
723,1091,0,0,0,0.041666666666666664,0,0,0,0,0,1,2,0.26965174129353237,0.11439509954058193,1
724,3729,1,1,0,0.4583333333333333,0,0,0,0,0,1,2,0.7587064676616915,0.4137825421133231,1
725,4642,1,1,0,0.125,1,1,1,1,0,1,3,0.02985074626865672,0.2560490045941807,0
726,3495,0,0,0,0.3055555555555555,1,1,1,1,2,0,3,0.07960199004975121,0.7577335375191424,0
727,4824,0,1,1,0.06944444444444445,0,0,0,0,0,1,2,0.6228855721393034,0.4718223583460949,0
728,1850,1,0,0,0.41666666666666663,2,2,2,0,0,0,1,0.7308457711442786,0.3670750382848392,1
729,1895,0,0,0,0.9027777777777777,0,2,2,2,2,1,1,0.5567164179104478,0.6218989280245023,0
730,4568,0,0,0,0.625,0,0,2,2,0,1,2,0.6865671641791045,0.5157733537519142,1
731,4698,0,0,0,0.06944444444444445,1,1,1,1,0,0,3,0.020895522388059695,0.9756508422664625,0
732,835,0,1,1,0.3472222222222222,0,2,0,0,0,1,2,0.5696517412935324,0.22970903522205205,0
733,5356,0,1,1,1.0,2,0,0,0,2,0,0,0.6049751243781094,0.7248085758039816,0
734,805,0,1,0,0.375,0,0,2,0,0,0,0,0.7154228855721393,0.3169984686064318,0
735,5380,0,1,1,0.4444444444444444,0,0,2,0,0,0,1,0.3218905472636816,0.17381316998468607,0
736,4718,0,0,0,0.41666666666666663,0,2,2,2,1,0,1,0.9174129353233832,0.44226646248085755,0
737,1732,0,1,0,0.9722222222222222,2,2,2,2,2,0,1,0.8233830845771145,0.8516079632465543,0
738,900,1,0,0,0.5833333333333333,0,2,0,0,0,1,0,0.607960199004975,0.44441041347626337,0
739,5310,1,1,0,1.0,2,2,2,2,2,1,0,0.7124378109452736,0.8139356814701378,0
740,3062,0,0,0,0.6527777777777778,2,0,2,2,2,1,3,0.46517412935323377,0.3808575803981623,0
741,4922,0,0,0,0.027777777777777776,2,0,2,0,0,1,2,0.618905472636816,0.10168453292496171,0
742,3627,0,0,0,0.1388888888888889,2,0,0,0,0,0,2,0.7990049751243781,0.0026033690658499235,1
743,2828,0,1,1,0.8472222222222222,1,1,1,1,2,1,3,0.05820895522388059,0.15160796324655437,0
744,1118,0,0,0,0.06944444444444445,0,0,0,0,0,1,1,0.2567164179104477,0.25267993874425726,0
745,1715,1,1,0,1.0,0,2,2,2,2,1,1,0.9208955223880596,0.9117917304747319,0
746,4917,1,1,1,1.0,2,2,2,2,2,1,0,0.9621890547263682,0.933843797856049,0
747,2786,1,0,0,0.041666666666666664,0,0,2,0,0,0,3,0.5651741293532337,0.25313935681470134,0
748,4558,0,1,0,0.6666666666666666,1,1,1,1,2,0,3,0.009950248756218888,0.9535987748851454,0
749,5966,0,0,0,0.875,0,0,2,2,1,1,1,0.7144278606965173,0.7343032159264931,0
750,5849,0,0,0,0.375,2,2,0,0,0,1,3,0.38258706467661696,0.17366003062787136,0
751,6661,0,1,1,0.9722222222222222,2,2,2,0,2,1,1,0.6159203980099502,0.7104134762633997,0
752,976,0,1,1,0.09722222222222221,2,0,2,2,0,1,1,0.5283582089552238,0.6629402756508422,0
753,2176,0,0,1,0.0,1,1,1,1,2,0,3,0.019900497512437804,0.0,0
754,88,0,1,0,0.027777777777777776,2,2,0,0,0,0,2,0.717412935323383,0.22924961715160797,0
755,4743,1,0,0,0.2777777777777778,0,0,2,0,0,1,2,0.7990049751243781,0.21500765696784072,1
756,4064,0,0,0,0.9166666666666666,1,1,1,1,2,0,0,0.014427860696517386,0.07105666156202144,0
757,23,0,0,0,0.041666666666666664,1,1,1,1,0,0,3,0.015920398009950265,0.7200612557427258,0
758,1482,0,0,1,0.20833333333333331,0,2,0,0,0,1,0,0.673134328358209,0.07565084226646247,1
759,4030,0,1,1,1.0,2,2,0,2,2,1,0,0.717412935323383,0.8029096477794793,0
760,2823,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.025373134328358193,0.24839203675344562,0
761,1274,0,0,0,0.3055555555555555,0,0,0,0,0,0,2,0.7064676616915423,0.23062787136294027,1
762,5238,0,1,0,0.041666666666666664,0,0,0,0,0,1,2,0.517910447761194,0.2617151607963247,1
763,875,0,1,1,1.0,2,0,2,2,2,0,0,0.4835820895522387,0.6168453292496171,0
764,5654,0,1,1,0.9027777777777777,1,1,1,1,2,0,3,0.01641791044776117,0.08177641653905053,0
765,3313,0,0,0,0.15277777777777776,0,0,0,0,0,1,3,0.17462686567164176,0.4805513016845329,0
766,3667,0,0,0,0.3055555555555555,0,2,0,0,0,1,3,0.6029850746268656,0.16217457886676875,0
767,5553,0,0,0,0.19444444444444442,1,1,1,1,1,0,0,0.021393034825870627,0.3658499234303216,0
768,6162,0,0,0,0.5694444444444444,0,0,0,2,0,1,2,0.5572139303482587,0.4104134762633997,0
769,2190,0,1,0,0.2361111111111111,2,2,0,0,1,0,3,0.46318407960199004,0.05007656967840735,0
770,5474,0,0,0,0.15277777777777776,1,1,1,1,0,1,1,0.021890547263681587,0.3075038284839204,0
771,143,0,0,0,0.20833333333333331,0,0,0,0,0,1,2,0.7472636815920397,0.12633996937212863,1
772,2742,0,0,0,0.013888888888888888,1,1,1,1,0,0,3,0.01641791044776117,0.22848392036753445,1
773,4130,0,1,0,0.06944444444444445,2,0,2,0,0,1,3,0.7029850746268657,0.5923430321592649,1
774,1372,0,1,0,0.4583333333333333,0,0,2,0,1,1,2,0.771641791044776,0.40413476263399695,1
775,6243,0,1,0,1.0,2,2,2,0,2,1,1,0.9194029850746269,0.9258805513016845,0
776,6691,0,1,1,0.041666666666666664,0,2,0,0,0,0,3,0.2194029850746268,0.975344563552833,0
777,5197,0,0,0,0.027777777777777776,0,2,0,0,0,1,2,0.6343283582089552,0.21408882082695252,1
778,2646,0,1,0,0.8194444444444444,2,2,2,2,1,1,1,0.8830845771144279,0.7687595712098009,0
779,206,0,0,0,0.027777777777777776,0,0,0,0,0,0,2,0.26965174129353237,0.9649310872894333,1
780,4026,0,1,1,0.986111111111111,0,2,0,2,2,1,1,0.5482587064676616,0.6633996937212864,0
781,5325,0,1,1,0.06944444444444445,0,0,0,0,0,0,3,0.2641791044776119,0.27947932618683,0
782,177,0,1,1,0.375,2,2,0,0,0,1,1,0.36318407960199006,0.14211332312404287,0
783,3274,0,0,0,0.013888888888888888,0,0,0,2,0,1,2,0.33781094527363187,0.6669218989280244,1
784,3611,0,0,1,0.875,2,2,0,2,1,1,0,0.22238805970149256,0.34287901990811637,0
785,474,1,0,0,0.6388888888888888,2,2,2,0,1,1,2,0.9129353233830845,0.6310872894333843,1
786,3521,0,1,1,1.0,2,0,0,0,2,0,0,0.3686567164179104,0.520980091883614,0
787,1494,0,1,0,0.4722222222222222,2,0,0,2,0,1,0,0.4238805970149254,0.24961715160796324,0
788,547,0,1,1,0.3333333333333333,2,2,0,0,1,0,2,0.5985074626865672,0.2120980091883614,0
789,136,0,0,0,1.0,2,2,2,2,2,0,0,0.5114427860696518,0.636906584992343,0
790,5074,0,1,1,0.8333333333333333,2,0,2,2,2,0,1,0.41393034825870645,0.47611026033690657,0
791,2405,0,0,0,0.9444444444444444,2,2,2,0,1,1,1,0.5835820895522389,0.6513016845329249,0
792,4061,0,1,1,0.1111111111111111,1,1,1,1,2,1,3,0.015920398009950265,0.12986217457886676,0
793,6959,0,0,1,0.4722222222222222,2,0,2,2,2,0,1,0.49154228855721394,0.3021439509954058,0
794,2979,0,0,0,0.08333333333333333,0,0,0,0,0,0,1,0.26616915422885573,0.39479326186830016,0
795,3662,0,1,0,0.027777777777777776,0,2,0,2,0,1,3,0.45721393034825875,0.1217457886676876,0
796,1378,0,0,0,0.4305555555555555,0,0,0,2,1,0,1,0.6313432835820896,0.3370597243491577,0
797,4459,0,1,1,0.2777777777777778,1,1,1,1,0,1,0,0.072636815920398,0.6566615620214394,0
798,2684,0,1,1,0.013888888888888888,1,1,1,1,0,0,2,0.01741293532338306,0.2459418070444104,0
799,2099,0,0,0,0.861111111111111,0,0,2,0,1,1,2,0.7810945273631841,0.7652373660030628,1
800,4022,1,1,0,0.9722222222222222,0,0,0,0,2,1,1,0.5711442786069653,0.6892802450229709,0
801,1000,0,0,0,0.1388888888888889,0,0,0,2,0,1,2,0.7985074626865671,0.017151607963246555,1
802,6259,0,1,1,0.5416666666666666,1,1,1,1,2,1,3,0.05522388059701491,0.9701378254211332,0
803,2218,0,1,0,0.6388888888888888,0,2,0,2,2,1,1,0.45721393034825875,0.3990811638591118,0
804,2191,0,0,0,0.08333333333333333,0,2,0,0,0,1,2,0.6676616915422885,0.6326186830015313,1
805,6994,0,1,1,1.0,0,0,2,0,2,1,0,0.5825870646766169,0.6952526799387443,0
806,5239,0,0,0,0.25,0,0,2,2,0,0,1,0.36766169154228856,0.016998468606431852,0
807,1922,0,1,0,0.986111111111111,2,0,2,2,2,1,1,0.8985074626865671,0.8934150076569678,0
808,2993,0,1,0,0.5555555555555556,0,2,0,0,0,1,2,0.8263681592039801,0.5367534456355283,1
809,1230,0,0,0,0.013888888888888888,0,0,0,0,0,1,2,0.5104477611940298,0.8341500765696784,1
810,1533,0,0,0,0.8055555555555555,0,2,2,0,1,1,0,0.845771144278607,0.7542113323124042,1
811,3425,0,0,0,0.9722222222222222,2,0,0,2,2,1,1,0.8532338308457711,0.8641653905053599,1
812,5758,0,1,0,0.5833333333333333,1,1,1,1,2,0,2,0.06965174129353235,0.031546707503828486,0
813,2482,0,1,1,0.4722222222222222,2,0,0,0,1,0,0,0.12089552238805967,0.9822358346094946,0
814,3355,1,0,0,0.06944444444444445,1,1,1,1,0,0,0,0.01791044776119402,0.9830015313935682,0
815,2236,0,0,0,0.3472222222222222,0,0,0,0,0,1,3,0.6601990049751243,0.26248085758039813,0
816,4451,0,0,0,0.027777777777777776,0,0,2,0,0,1,3,0.6761194029850747,0.2004594180704441,1
817,26,0,1,1,0.7638888888888888,0,2,2,2,1,1,0,0.8502487562189055,0.7165390505359878,0
818,71,0,1,0,0.29166666666666663,0,2,2,2,0,1,2,0.9248756218905473,0.2989280245022971,1
819,2926,0,1,0,0.9722222222222222,2,2,0,2,2,1,1,0.6940298507462687,0.7508422664624809,0
820,2955,0,1,0,0.8472222222222222,0,0,2,2,0,1,2,0.8766169154228854,0.8189892802450229,0
821,3781,0,1,1,0.5972222222222222,2,0,2,2,2,1,1,0.6059701492537314,0.47289433384379786,0
822,5658,0,0,0,0.6527777777777778,0,2,2,0,1,1,2,0.8442786069651741,0.6324655436447166,0
823,181,0,0,0,0.06944444444444445,0,0,2,2,0,1,1,0.454726368159204,0.4226646248085758,0
824,3031,0,0,0,0.861111111111111,1,1,1,1,2,1,1,0.07512437810945272,0.1548238897396631,0
825,1586,0,1,1,0.2222222222222222,0,2,2,0,0,1,1,0.708457711442786,0.12220520673813169,1
826,2547,1,1,0,0.09722222222222221,0,0,0,0,0,1,0,0.7696517412935323,0.7929555895865237,1
827,6464,0,1,1,0.19444444444444442,1,1,1,1,0,0,3,0.072636815920398,0.4906584992343032,0
828,2172,0,1,1,0.8333333333333333,0,2,2,0,1,0,2,0.7233830845771144,0.6938744257274119,1
829,3795,0,1,1,0.4722222222222222,0,0,2,2,0,1,2,0.2646766169154229,0.12572741194486983,0
